155.3915253,15531,170460128,203226880,203161120,170393456,-80.9278183,-79.06288147
155.3446198,15526,170459904,203227104,203161344,170393264,-81.25767517,-78.92633057
155.3493042,15526,170460208,203227296,203161552,170393552,-82.21327209,-79.32230377
155.3821411,15530,170460016,203227008,203161232,170393344,-81.1217041,-79.43475342
155.3962097,15531,170459824,203227200,203161424,170393152,-80.80012512,-78.98882294
155.3680725,15528,170460112,203226896,203161136,170393456,-81.40532684,-79.11008453
155.3540039,15527,170459904,203227104,203161344,170393248,-81.61942291,-79.0500946
155.3070984,15522,170460208,203227296,203161552,170393568,-81.84320068,-79.1950531
155.3586884,15527,170460016,203226992,203161232,170393360,-81.98938751,-79.13171387
155.4055939,15532,170459824,203227200,203161424,170393136,-80.99064636,-79.3609848
155.372757,15529,170460128,203226880,203161120,170393472,-80.98840332,-79.31098938
155.3774567,15529,170459936,203227072,203161312,170393280,-80.95790863,-79.12521362
155.4102783,15533,170460256,203227280,203161504,170393584,-81.03646851,-79.17749023
155.3821411,15530,170460064,203226960,203161184,170393392,-81.14329529,-79.19065094
155.4009094,15532,170459872,203227152,203161376,170393200,-80.9282074,-78.97415924
155.3962097,15531,170460192,203227344,203161568,170393536,-80.93056488,-79.047966
155.4009094,15532,170460016,203227008,203161232,170393328,-80.9515152,-79.14039612
155.3821411,15530,170459808,203227200,203161440,170393152,-80.81335449,-79.13171387
155.4009094,15532,170460144,203226880,203161104,170393472,-81.07728577,-79.36556244
155.3774567,15529,170459952,203227056,203161296,170393280,-80.86741638,-79.12954712
155.2930298,15521,170459744,203227232,203161504,170393104,-81.64242554,-78.88926697
155.3070984,15522,170460080,203226896,203161168,170393440,-81.67593384,-78.98043823
155.3633881,15528,170459920,203227088,203161328,170393264,-81.1771698,-78.91806793
155.4102783,15533,170460256,203227280,203161504,170393584,-80.81982422,-78.83222961
155.3868256,15530,170460080,203226944,203161168,170393408,-80.89994049,-79.21710968
155.3305511,15525,170459888,203227104,203161360,170393248,-81.64822388,-79.08213043
155.3774567,15529,170460256,203227264,203161504,170393584,-81.24451447,-79.0650177
155.3915253,15531,170460080,203226944,203161168,170393408,-81.12952423,-79.34957123
155.321167,15524,170459904,203227088,203161344,170393248,-81.54211426,-79.047966
155.3915253,15531,170460256,203227264,203161504,170393584,-81.0645752,-79.16436005
155.372757,15529,170460096,203226912,203161152,170393440,-81.40093994,-78.8342514
155.3915253,15531,170459936,203227072,203161312,170393264,-81.01919556,-79.15126801
155.3070984,15522,170459760,203227232,203161488,170393120,-81.41003418,-78.80197906
155.3915253,15531,170460128,203226880,203161120,170393456,-80.9955368,-79.17092133
155.3633881,15528,170459984,203227024,203161264,170393328,-81.20539093,-78.96580505
155.3633881,15528,170459808,203227184,203161440,170393152,-80.95998383,-79.3245697
155.4009094,15532,170460192,203227344,203161568,170393520,-80.83583832,-78.94290924
155.2977142,15521,170460016,203226960,203161232,170393376,-81.83644104,-79.17092133
155.3680725,15528,170459888,203227120,203161360,170393216,-81.06350708,-79.19725037
155.4009094,15532,170460272,203227264,203161488,170393600,-81.13113403,-79.17967987
155.3633881,15528,170460112,203226880,203161136,170393456,-81.43132019,-79.18406677
155.321167,15524,170459952,203227040,203161296,170393312,-81.60379791,-78.87697601
155.3493042,15526,170459824,203227168,203161424,170393152,-82.36920166,-79.07570648
155.3774567,15529,170460208,203227312,203161552,170393536,-80.78328705,-79.03522491
155.4102783,15533,170460080,203226944,203161168,170393392,-81.15209961,-79.17529297
155.3962097,15531,170459936,203227072,203161312,170393264,-81.22762299,-79.11872101
155.4290466,15534,170459824,203227216,203161424,170393136,-80.78840637,-78.77592468
155.4102783,15533,170460208,203227328,203161552,170393520,-81.28791809,-78.77792358
