USER_DATA1,USER_DATA2,USER_DATA3,USER_DATA4,USER_DATA5,USER_DATA6,USER_DATA7
2944,1905,3506,3478,1891,2841,515
2968,1938,3530,3483,1867,2874,515
2968,1919,3511,3502,1867,2855,515
2958,1900,3539,3488,1867,2911,515
2958,1914,3492,3511,1862,2860,515
2958,1909,3525,3492,1891,2888,515
2963,1909,3534,3478,1891,2864,503
2944,1914,3549,3492,1900,2869,515
2977,1919,3506,3511,1867,2864,503
2968,1923,3539,3502,1867,2883,515
2925,1895,3516,3511,1848,2850,515
2982,1905,3543,3488,1872,2846,515
2963,1895,3516,3488,1867,2836,515
2958,1928,3520,3516,1872,2892,515
3005,1886,3511,3497,1867,2869,515
2977,1914,3539,3497,1844,2869,515
2944,1914,3525,3483,1877,2888,515
2953,1923,3539,3497,1844,2869,515
2986,1905,3548,3502,1886,2883,515
2968,1914,3539,3492,1872,2846,515
2949,1928,3544,3488,1891,2888,515
2963,1914,3516,3506,1895,2846,515
2996,1914,3557,3488,1862,2888,515
2986,1919,3511,3488,1872,2874,515
3000,1881,3549,3483,1835,2850,515
2972,1900,3525,3469,1895,2911,515
2968,1923,3543,3516,1853,2860,515
2982,1905,3520,3483,1853,2850,515
2986,1919,3543,3502,1886,2864,515
2958,1947,3549,3502,1877,2897,515
2958,1905,3520,3483,1858,2864,515
2953,1923,3549,3488,1867,2878,515
2972,1891,3549,3488,1867,2846,515
2977,1919,3549,3506,1858,2874,515
2944,1914,3539,3488,1862,2883,515
2986,1909,3553,3516,1835,2883,515
2986,1914,3530,3488,1900,2902,515
2982,1895,3516,3506,1872,2864,515
2977,1914,3562,3492,1895,2869,515
2949,1914,3478,3478,1867,2827,515
2963,1914,3544,3502,1886,2897,515
2977,1914,3520,3473,1862,2869,515
2986,1933,3539,3502,1895,2878,515
2925,1928,3488,3478,1886,2832,515
2949,1905,3549,3478,1877,2869,503
2958,1923,3516,3469,1862,2874,515
2968,1919,3534,3516,1867,2888,515
2977,1914,3516,3492,1891,2855,515
2972,1928,3553,3497,1872,2874,515
2968,1928,3497,3488,1872,2874,515
2963,1905,3544,3520,1877,2897,515
2982,1909,3520,3488,1872,2883,515
2949,1919,3553,3525,1858,2836,515
2953,1900,3525,3497,1862,2860,515
2953,1942,3543,3506,1844,2888,515
2958,1895,3544,3469,1872,2874,515
2953,1905,3520,3492,1900,2878,515
2972,1891,3530,3473,1872,2869,515
2982,1919,3543,3502,1891,2888,515
2958,1928,3478,3492,1877,2878,515
