USER_DATA1,USER_DATA2,USER_DATA3,USER_DATA4,USER_DATA5,USER_DATA6,USER_DATA7
2972,1919,3525,3534,1821,2878,492
2939,1914,3492,3520,1844,2869,503
2972,1900,3539,3525,1862,2860,492
2968,1919,3502,3530,1891,2864,492
2944,1923,3520,3534,1862,2888,492
2986,1919,3502,3520,1844,2846,492
2982,1886,3525,3506,1840,2869,492
2982,1905,3539,3530,1881,2860,492
3005,1905,3539,3488,1895,2883,492
2972,1947,3497,3511,1867,2892,492
2977,1900,3543,3530,1853,2878,503
3000,1919,3539,3534,1848,2855,492
2991,1938,3544,3525,1872,2897,492
2982,1914,3502,3530,1858,2888,492
2963,1900,3543,3534,1877,2869,492
2953,1933,3497,3488,1867,2892,492
3010,1947,3516,3502,1862,2883,492
2977,1905,3525,3520,1858,2850,492
3010,1891,3543,3539,1886,2907,492
2958,1933,3544,3511,1877,2897,492
2958,1900,3525,3525,1862,2841,492
2996,1905,3549,3502,1867,2878,492
2972,1900,3511,3525,1840,2869,492
2986,1938,3553,3520,1886,2841,492
2977,1928,3549,3520,1862,2897,492
2963,1891,3548,3516,1886,2841,492
2972,1914,3516,3516,1844,2902,492
2963,1905,3534,3534,1858,2836,492
2972,1914,3562,3506,1886,2883,492
3014,1952,3506,3530,1881,2878,492
2968,1923,3511,3511,1881,2874,480
2958,1891,3549,3534,1900,2869,492
2977,1895,3525,3520,1848,2850,492
2949,1919,3553,3473,1848,2874,492
2982,1919,3544,3506,1848,2888,492
2953,1914,3525,3530,1877,2850,492
2982,1919,3497,3511,1891,2860,492
2977,1909,3553,3492,1881,2902,492
2986,1947,3549,3483,1881,2878,492
2958,1891,3548,3511,1867,2860,492
2991,1919,3511,3511,1853,2878,492
2963,1952,3553,3511,1877,2878,492
3005,1928,3525,3520,1867,2869,492
2968,1905,3534,3511,1891,2878,492
2968,1919,3543,3520,1844,2892,492
2968,1909,3553,3506,1877,2860,492
2996,1947,3543,3520,1872,2846,492
3000,1895,3548,3516,1867,2869,492
2986,1928,3549,3497,1872,2888,492
3000,1919,3539,3492,1849,2864,492
2953,1923,3520,3539,1862,2864,492
2958,1923,3549,3511,1853,2869,492
2949,1895,3539,3516,1909,2874,492
2991,1928,3544,3502,1872,2864,492
2963,1891,3562,3511,1849,2878,492
2968,1933,3539,3520,1881,2874,492
3010,1895,3497,3530,1858,2878,492
2982,1942,3530,3488,1853,2897,492
2977,1895,3549,3511,1853,2874,492
2986,1909,3520,3511,1821,2855,492
2963,1947,3544,3511,1835,2902,492
2991,1919,3497,3530,1867,2888,492
2963,1900,3525,3549,1877,2869,492
2991,1914,3488,3525,1886,2864,492
2991,1905,3520,3511,1867,2888,492
2977,1891,3553,3497,1895,2888,492
2977,1895,3544,3539,1877,2892,492
3014,1886,3534,3488,1853,2860,492
2968,1942,3534,3516,1862,2860,492
3033,1923,3525,3511,1895,2883,492
2986,1928,3511,3516,1858,2878,492
2944,1905,3543,3502,1881,2888,492
2982,1905,3520,3516,1844,2864,492
2963,1933,3530,3520,1849,2892,492
2982,1905,3516,3530,1848,2874,492
2986,1909,3543,3511,1849,2869,492
2982,1947,3539,3520,1844,2832,480
2996,1909,3502,3520,1867,2883,492
2972,1919,3544,3525,1858,2888,492
2982,1923,3548,3520,1858,2874,492
2977,1947,3534,3530,1872,2883,492
2953,1905,3534,3497,1853,2874,492
2982,1891,3511,3530,1858,2869,492
2968,1928,3516,3488,1844,2907,492
2968,1905,3488,3534,1872,2892,492
2982,1909,3543,3516,1849,2878,492
2996,1914,3549,3520,1877,2860,492
2996,1923,3506,3511,1858,2878,492
2963,1909,3534,3492,1844,2869,492
2982,1900,3497,3506,1844,2892,492
3014,1900,3557,3516,1862,2874,492
3000,1928,3543,3516,1853,2860,492
3014,1933,3548,3530,1858,2892,492
3000,1938,3549,3520,1853,2846,492
2982,1886,3549,3516,1862,2855,492
2977,1895,3488,3506,1867,2911,492
2996,1905,3497,3511,1886,2836,492
2958,1914,3544,3502,1858,2869,492
2996,1909,3544,3534,1881,2892,492
2977,1891,3544,3534,1858,2888,492
3010,1900,3543,3525,1862,2864,492
2982,1895,3543,3539,1872,2878,492
2958,1905,3544,3516,1881,2864,503
2963,1947,3544,3534,1872,2860,492
2972,1905,3525,3530,1858,2855,492
2986,1919,3539,3525,1849,2850,492
2949,1933,3544,3511,1900,2902,492
2972,1895,3548,3520,1848,2874,492
2991,1923,3534,3483,1844,2850,492
2972,1942,3483,3516,1835,2888,492
2977,1909,3544,3497,1867,2864,492
2977,1923,3544,3520,1848,2855,492
2977,1942,3483,3502,1848,2869,492
2972,1933,3511,3478,1853,2874,492
2986,1895,3548,3506,1872,2888,492
2996,1895,3534,3511,1867,2883,492
2958,1933,3525,3502,1872,2874,492
2982,1942,3557,3525,1891,2883,492
2972,1933,3530,3534,1862,2892,492
2982,1942,3543,3511,1853,2864,492
2986,1970,3543,3516,1872,2897,492
2982,1923,3548,3520,1862,2864,492
2986,1914,3549,3492,1862,2892,492
2977,1900,3557,3506,1840,2874,492
2977,1923,3520,3511,1862,2878,492
2986,1891,3544,3534,1881,2869,492
2982,1895,3549,3506,1844,2883,492
2968,1895,3544,3516,1844,2902,492
2972,1909,3544,3511,1867,2864,492
2968,1905,3516,3502,1844,2902,492
2953,1900,3543,3506,1830,2869,492
2986,1919,3525,3502,1849,2864,492
2977,1923,3549,3502,1862,2883,492
2977,1947,3543,3488,1862,2855,492
2968,1933,3562,3553,1877,2892,492
2972,1938,3516,3506,1849,2864,492
2991,1900,3553,3492,1909,2888,492
2968,1947,3530,3530,1858,2878,492
2991,1928,3553,3506,1867,2888,492
2963,1942,3502,3520,1862,2916,492
3005,1938,3530,3534,1862,2846,492
2935,1891,3497,3530,1848,2888,492
2991,1900,3534,3525,1877,2864,492
2972,1905,3511,3511,1844,2869,492
3005,1923,3544,3525,1853,2850,492
2949,1933,3502,3543,1858,2860,492
2996,1933,3502,3520,1840,2874,503
2996,1923,3525,3492,1872,2860,492
2963,1914,3544,3520,1848,2860,492
2982,1914,3534,3473,1862,2888,492
2972,1914,3520,3502,1895,2883,492
2991,1923,3539,3497,1886,2878,492
2935,1947,3530,3511,1858,2883,492
2977,1933,3511,3492,1853,2864,492
2944,1928,3557,3516,1853,2860,492
3014,1919,3525,3520,1849,2883,492
2958,1938,3511,3506,1862,2860,492
2958,1933,3530,3492,1858,2874,492
2977,1905,3557,3511,1891,2869,492
2996,1900,3548,3520,1867,2874,492
2982,1905,3539,3525,1881,2864,492
2944,1900,3549,3549,1867,2888,492
3019,1905,3539,3539,1877,2855,492
2968,1909,3502,3497,1877,2888,492
2968,1938,3543,3544,1872,2860,492
2953,1923,3544,3492,1844,2878,492
2991,1923,3497,3497,1849,2888,492
3014,1928,3567,3511,1858,2888,480
2949,1886,3553,3520,1858,2874,492
2977,1933,3520,3516,1872,2864,492
2991,1947,3548,3534,1895,2874,492
2963,1900,3525,3516,1858,2883,492
2963,1909,3525,3525,1862,2874,492
2972,1938,3530,3473,1830,2897,492
2968,1895,3543,3530,1853,2864,492
2972,1914,3534,3511,1872,2864,503
3005,1923,3530,3502,1891,2892,492
3000,1919,3567,3539,1867,2888,492
2963,1942,3506,3516,1872,2874,492
2972,1923,3544,3534,1872,2888,492
2982,1938,3549,3520,1853,2888,492
3028,1923,3562,3530,1853,2864,492
2949,1923,3544,3530,1844,2874,492
2977,1895,3525,3497,1867,2878,492
2996,1905,3506,3534,1881,2869,492
2986,1886,3562,3516,1872,2869,492
2991,1909,3516,3497,1872,2897,492
2977,1905,3544,3511,1872,2897,492
2977,1914,3516,3516,1849,2855,492
3000,1942,3543,3534,1862,2869,492
2949,1862,3530,3548,1858,2878,492
2996,1914,3520,3520,1844,2860,492
2991,1895,3553,3534,1844,2897,492
2977,1919,3506,3506,1891,2850,492
2963,1895,3543,3530,1848,2892,492
2977,1942,3553,3511,1872,2864,492
2968,1900,3502,3516,1830,2888,492
2972,1895,3581,3478,1853,2888,492
2972,1914,3548,3497,1853,2883,492
2930,1928,3543,3516,1872,2878,492
2982,1914,3553,3506,1886,2878,492
3047,1900,3539,3511,1848,2850,492
2972,1933,3516,3478,1858,2897,492
2991,1914,3548,3525,1867,2874,492
2986,1938,3553,3520,1844,2883,492
2982,1933,3502,3506,1891,2874,492
2977,1919,3520,3525,1858,2878,492
3000,1938,3530,3497,1862,2907,492
2953,1919,3530,3534,1858,2888,492
3024,1928,3525,3544,1858,2888,492
2963,1905,3539,3530,1848,2878,492
2953,1933,3530,3497,1872,2869,492
3019,1891,3539,3478,1844,2888,492
2972,1928,3530,3530,1895,2878,492
2949,1886,3543,3511,1848,2841,492
2982,1895,3516,3506,1830,2888,492
2982,1923,3544,3544,1849,2850,492
2982,1923,3553,3497,1867,2846,492
2972,1900,3488,3534,1886,2850,492
2949,1942,3548,3478,1891,2916,492
2958,1928,3548,3520,1862,2855,492
2977,1905,3549,3530,1867,2841,492
3000,1919,3534,3506,1881,2869,492
2958,1923,3544,3544,1891,2864,492
3019,1928,3543,3492,1872,2902,492
2958,1942,3553,3511,1886,2902,492
2972,1891,3549,3539,1872,2874,492
2977,1909,3492,3506,1858,2855,492
2949,1919,3549,3525,1862,2869,492
2986,1947,3497,3502,1881,2869,492
2986,1942,3553,3488,1862,2916,492
2982,1914,3488,3516,1858,2860,492
2986,1905,3516,3544,1881,2860,492
2953,1942,3520,3539,1862,2888,492
2958,1952,3516,3516,1867,2855,492
2977,1919,3530,3548,1853,2911,492
3028,1909,3544,3497,1858,2892,492
2982,1895,3549,3539,1872,2841,492
2977,1933,3516,3539,1895,2892,492
2977,1919,3544,3525,1862,2864,492
2963,1909,3539,3502,1844,2860,492
2963,1900,3539,3488,1849,2874,492
3005,1956,3549,3502,1867,2902,492
2953,1919,3516,3534,1872,2860,492
2963,1952,3543,3516,1862,2860,480
2982,1938,3516,3525,1844,2897,480
2949,1905,3553,3520,1853,2869,492
2972,1938,3549,3483,1858,2907,492
3000,1895,3530,3520,1858,2869,492
2977,1900,3549,3539,1862,2874,492
2972,1923,3506,3516,1891,2874,492
2996,1933,3562,3492,1840,2907,492
2977,1881,3516,3511,1872,2897,492
3000,1914,3530,3530,1849,2850,492
2996,1919,3534,3539,1862,2878,492
2977,1942,3543,3516,1848,2869,492
3000,1919,3543,3534,1881,2850,492
3014,1928,3492,3478,1862,2878,492
2982,1923,3544,3497,1872,2874,492
2953,1942,3548,3549,1849,2860,492
2972,1919,3544,3530,1862,2869,492
2996,1933,3543,3502,1867,2864,480
2986,1928,3502,3557,1858,2888,492
2982,1891,3548,3544,1848,2883,492
2991,1905,3525,3534,1872,2878,492
2977,1952,3520,3562,1872,2892,492
3000,1919,3539,3543,1877,2869,492
2991,1881,3530,3539,1872,2869,492
2986,1933,3544,3525,1891,2846,492
2991,1923,3530,3530,1872,2869,492
2949,1872,3539,3511,1849,2897,492
2977,1905,3506,3534,1881,2874,492
3005,1933,3562,3530,1867,2869,492
2972,1923,3488,3483,1840,2846,492
2986,1905,3553,3492,1848,2860,492
3000,1933,3530,3530,1877,2907,492
2958,1900,3511,3506,1858,2888,492
2982,1900,3549,3520,1867,2860,492
3000,1895,3511,3534,1844,2874,492
2977,1928,3544,3516,1891,2878,492
2958,1923,3548,3516,1900,2888,492
2996,1933,3549,3478,1844,2864,492
3005,1923,3520,3511,1862,2869,492
2963,1886,3525,3525,1858,2897,492
2996,1923,3516,3520,1862,2832,492
2968,1938,3520,3483,1853,2888,492
2982,1905,3534,3469,1853,2888,492
2963,1923,3506,3473,1872,2850,492
2949,1923,3539,3506,1881,2860,492
2982,1919,3544,3543,1858,2869,492
2949,1933,3502,3516,1844,2836,492
2982,1928,3557,3520,1877,2874,492
2982,1933,3525,3516,1877,2869,492
2982,1947,3553,3511,1840,2836,492
2953,1891,3534,3516,1891,2902,492
2982,1914,3516,3492,1848,2860,492
3014,1919,3544,3511,1905,2869,492
2977,1909,3539,3497,1867,2883,492
2996,1923,3502,3516,1877,2916,492
2986,1942,3516,3516,1886,2850,492
2949,1933,3553,3520,1862,2897,503
2982,1933,3497,3516,1877,2878,492
3005,1961,3502,3534,1849,2874,492
2963,1914,3543,3530,1867,2850,492
3014,1891,3525,3525,1881,2897,492
2958,1928,3502,3473,1867,2883,492
3000,1909,3553,3492,1858,2874,492
2982,1928,3520,3549,1849,2874,492
2982,1905,3544,3473,1881,2902,492
2986,1905,3530,3502,1867,2874,492
2986,1900,3520,3516,1909,2874,492
2977,1891,3549,3492,1862,2864,492
2972,1914,3525,3488,1877,2897,492
2958,1900,3553,3511,1877,2902,492
3028,1942,3549,3497,1848,2864,492
2986,1886,3539,3549,1877,2878,492
2958,1909,3549,3516,1862,2869,492
3000,1970,3553,3488,1849,2907,492
2986,1919,3488,3478,1867,2892,492
2949,1952,3544,3488,1895,2878,492
2982,1966,3511,3530,1881,2846,492
3005,1919,3548,3478,1867,2883,492
2963,1933,3576,3488,1881,2869,492
