156.2029572,15612,170460160,203227200,203161088,170393136,-82.30864716,-78.25154877
156.1748199,15609,170460368,203227472,203161392,170393344,-82.7037735,-78.30678558
156.1701202,15609,170460592,203227248,203161168,170393584,-82.61997223,-78.28710175
156.1372833,15605,170460304,203227520,203161456,170393280,-82.65512848,-78.49551392
156.1795044,15609,170460528,203227328,203161232,170393504,-82.16159821,-78.02559662
156.1372833,15605,170460240,203227584,203161520,170393216,-83.27522278,-78.71640778
156.2029572,15612,170460464,203227392,203161296,170393424,-82.75399017,-78.63056183
156.1560516,15607,170460160,203227680,203161600,170393152,-83.56846619,-78.51805115
156.2076416,15612,170460384,203227456,203161376,170393344,-82.29582977,-78.34098816
156.1654358,15608,170460096,203227232,203161152,170393088,-83.42806244,-78.5501709
156.1888885,15610,170460320,203227520,203161440,170393296,-82.64597321,-78.51992798
156.1654358,15608,170460560,203227280,203161200,170393536,-82.60536957,-78.28175354
156.1841888,15610,170460272,203227584,203161488,170393248,-82.88451385,-78.45636749
156.1982574,15611,170460528,203227328,203161232,170393488,-82.42817688,-78.3627243
156.1701202,15609,170460240,203227584,203161520,170393216,-83.08422089,-78.58634949
156.1888885,15610,170460480,203227376,203161280,170393456,-82.76325989,-78.49551392
156.1795044,15609,170460192,203227648,203161568,170393168,-82.57312775,-78.36636353
156.1748199,15609,170460448,203227392,203161312,170393424,-82.81323242,-78.45141602
156.1560516,15607,170460176,203227648,203161584,170393152,-82.73477173,-78.26396179
156.1888885,15610,170460432,203227424,203161328,170393408,-83.63174438,-78.51052094
156.1748199,15609,170460160,203227168,203161088,170393136,-83.02761841,-78.75003815
156.2029572,15612,170460416,203227440,203161344,170393376,-83.95812225,-78.46007538
156.1888885,15610,170460160,203227696,203161600,170393152,-83.92115784,-78.4083786
156.1841888,15610,170460416,203227440,203161344,170393392,-82.75497437,-78.53124237
156.1888885,15610,170460144,203227184,203161104,170393120,-82.55098724,-78.36636353
156.1701202,15609,170460416,203227440,203161344,170393408,-82.74732208,-78.49551392
156.1748199,15609,170460160,203227680,203161600,170393136,-82.82678986,-78.78793335
156.1560516,15607,170460432,203227408,203161328,170393408,-83.23080444,-78.68695068
156.1560516,15607,170460176,203227648,203161584,170393152,-82.47414398,-78.41020966
156.1841888,15610,170460448,203227392,203161312,170393424,-82.65891266,-78.44154358
156.1560516,15607,170460208,203227632,203161552,170393184,-82.68691254,-78.46565247
156.1372833,15605,170460480,203227328,203161280,170393472,-84.19406128,-78.96163177
156.1325989,15605,170460224,203227600,203161536,170393232,-82.41983032,-78.35728455
156.1513672,15607,170460496,203227328,203161264,170393472,-82.31501007,-78.46193695
156.193573,15611,170460272,203227584,203161488,170393232,-82.27043152,-78.25154877
156.1701202,15609,170460544,203227296,203161216,170393536,-83.02227783,-78.36636353
156.1795044,15609,170460320,203227520,203161440,170393296,-81.71421051,-77.85423279
156.1841888,15610,170460624,203227232,203161136,170393600,-83.96276855,-78.72299957
156.1982574,15611,170460400,203227456,203161360,170393360,-82.39752197,-78.3937149
156.1466675,15606,170460176,203227648,203161584,170393152,-83.93730927,-78.99092102
156.2029572,15612,170460464,203227392,203161296,170393424,-82.2121582,-78.09335327
156.1748199,15609,170460240,203227584,203161520,170393216,-82.87202454,-78.37545776
156.1701202,15609,170460560,203227280,203161200,170393520,-84.48802948,-79.02040863
156.1841888,15610,170460320,203227520,203161440,170393296,-82.39797974,-78.21804047
