156.2826843,15620,170460320,203227984,203161440,170393600,-82.44116211,-78.33015442
156.3061371,15622,170460256,203228048,203161504,170393520,-82.45488739,-78.4341507
156.2357941,15615,170460192,203228080,203161568,170393488,-82.36349487,-78.45079803
156.287384,15620,170460128,203227664,203161120,170393408,-81.93192291,-78.34641266
156.2639313,15618,170460064,203227712,203161184,170393328,-83.16170502,-78.32835388
156.2498627,15616,170460000,203227760,203161248,170393280,-83.27090454,-78.36090851
156.2170258,15613,170459936,203227824,203161312,170393232,-83.01774597,-78.30140686
156.2217102,15614,170459888,203227888,203161360,170393184,-82.46688843,-78.25863647
156.2639313,15618,170459840,203227936,203161408,170393120,-82.34871674,-78.11903381
156.2686157,15618,170460304,203228000,203161456,170393584,-81.8889389,-77.84777069
156.2733154,15619,170460240,203228048,203161520,170393520,-82.03295135,-78.08312225
156.2779999,15619,170460192,203228112,203161568,170393488,-81.63651276,-78.21979523
156.2779999,15619,170460128,203227648,203161120,170393408,-82.8868103,-78.31216431
156.2686157,15618,170460096,203227680,203161152,170393360,-82.6360321,-78.02896118
156.2920685,15621,170460032,203227744,203161216,170393296,-82.50462341,-78.23564148
156.3202209,15624,170460000,203227792,203161248,170393248,-82.23226929,-78.05595398
156.2404785,15616,170459920,203227856,203161328,170393216,-82.16257477,-78.29245758
156.2076416,15612,170459872,203227888,203161376,170393168,-83.02205658,-78.46937561
156.2217102,15614,170459824,203227936,203161424,170393120,-82.14456177,-77.91114807
156.2357941,15615,170460288,203228000,203161472,170393584,-82.3082962,-78.34822083
156.2920685,15621,170460256,203228032,203161504,170393520,-81.82300568,-77.96313477
156.2498627,15616,170460192,203228096,203161568,170393488,-81.71107483,-78.27106476
156.2686157,15618,170460160,203228128,203161600,170393424,-82.21304321,-77.84616089
156.2545471,15617,170460096,203227680,203161152,170393392,-81.97957611,-78.30678558
156.2592316,15617,170460064,203227712,203161184,170393344,-82.92305756,-78.34460449
156.2545471,15617,170460016,203227744,203161232,170393296,-82.27603149,-78.01217651
156.2545471,15617,170459968,203227808,203161280,170393264,-82.44212341,-78.5236969
156.2826843,15620,170459952,203227840,203161296,170393216,-81.74139404,-78.44709778
156.2592316,15617,170459904,203227872,203161344,170393184,-82.21408081,-77.82363892
156.3483582,15626,170459872,203227936,203161376,170393120,-81.95110321,-78.32525635
156.2170258,15613,170459808,203227952,203161440,170393120,-82.94136047,-78.21979523
156.2826843,15620,170460288,203228016,203161472,170393568,-82.12007904,-78.05595398
156.287384,15620,170460256,203228048,203161504,170393520,-81.59609985,-78.36454773
156.2123413,15613,170460192,203228064,203161568,170393504,-82.53504944,-78.17259979
156.3155212,15623,170460192,203228112,203161568,170393440,-81.64134979,-77.93907166
156.2123413,15613,170460128,203227616,203161120,170393424,-82.45993042,-78.14141846
156.2733154,15619,170460112,203227664,203161136,170393392,-82.05381012,-77.990448
156.2498627,15616,170460064,203227712,203161184,170393360,-82.48471832,-78.24446869
156.2217102,15614,170460016,203227728,203161232,170393312,-82.47367096,-78.03063965
156.2592316,15617,170460000,203227776,203161248,170393280,-82.75382996,-78.3937149
156.2779999,15619,170459968,203227824,203161280,170393248,-82.27599335,-78.16564941
156.2733154,15619,170459936,203227840,203161312,170393216,-83.28188324,-78.68498993
156.2686157,15618,170459888,203227872,203161360,170393168,-82.36460114,-78.1517868
156.2029572,15612,170459856,203227888,203161392,170393152,-82.22032166,-78.44154358
156.245163,15616,170459840,203227936,203161408,170393136,-82.28904724,-78.06951904
156.2170258,15613,170459792,203227984,203161456,170393104,-82.02611542,-78.46007538
156.2826843,15620,170460288,203228016,203161472,170393568,-82.24563599,-78.05595398
156.2733154,15619,170460256,203228016,203161504,170393520,-82.09819794,-78.37000275
156.2123413,15613,170460208,203228048,203161552,170393504,-82.56703949,-78.01217651
156.2686157,15618,170460208,203228080,203161552,170393472,-82.40042114,-78.64216614
156.2920685,15621,170460176,203228144,203161584,170393456,-82.26343536,-78.34822083
156.2967682,15621,170460160,203227648,203161088,170393424,-82.81987,-78.4341507
156.2217102,15614,170460096,203227664,203161152,170393376,-82.02109528,-77.95061493
156.2357941,15615,170460080,203227680,203161168,170393360,-82.75617981,-78.33737183
156.2779999,15619,170460064,203227712,203161184,170393328,-82.5030365,-78.48989868
156.2264099,15614,170460016,203227728,203161232,170393312,-82.68027496,-78.21276855
156.2498627,15616,170460016,203227776,203161232,170393296,-82.6542511,-78.45450592
156.2592316,15617,170459968,203227792,203161280,170393248,-81.7891922,-77.68004608
156.2170258,15613,170459952,203227808,203161296,170393248,-82.76973724,-78.35002899
156.2639313,15618,170459936,203227824,203161312,170393200,-83.44523621,-78.54447937
156.287384,15620,170459920,203227872,203161328,170393200,-82.53054047,-78.38640594
156.2123413,15613,170459872,203227872,203161376,170393184,-82.48558044,-78.15351868
156.2498627,15616,170459872,203227904,203161376,170393168,-83.50720215,-78.37364197
156.2639313,15618,170459840,203227920,203161408,170393120,-82.14225006,-78.01720428
156.2217102,15614,170459808,203227936,203161440,170393104,-82.55943298,-77.9704895
156.2545471,15617,170459808,203227952,203161440,170393088,-82.11741638,-78.42677307
156.2639313,15618,170460304,203227984,203161456,170393584,-81.89307404,-78.22507477
156.2029572,15612,170460256,203228000,203161504,170393568,-81.96138,-77.89481354
156.2545471,15617,170460272,203228016,203161488,170393552,-82.74356079,-78.35365295
156.2733154,15619,170460256,203228032,203161504,170393520,-81.78275299,-78.07801819
156.2826843,15620,170460256,203228048,203161504,170393520,-82.33929443,-78.28710175
