156.1888885,15610,170459808,203228400,203161440,170393504,-83.44473267,-78.57298279
156.1888885,15610,170459888,203228320,203161360,170393584,-82.89917755,-78.3103714
156.193573,15611,170459456,203228240,203161280,170393152,-82.71915436,-78.15351868
156.1982574,15611,170459536,203228176,203161200,170393248,-84.80134583,-78.54258728
156.2076416,15612,170459632,203228064,203161104,170393328,-82.71046448,-78.28353119
156.193573,15611,170459728,203228496,203161520,170393440,-82.6975708,-78.5388031
156.1982574,15611,170459840,203228368,203161408,170393536,-83.1344223,-78.33376312
156.2170258,15613,170459456,203228256,203161280,170393136,-83.01860046,-78.46937561
156.1888885,15610,170459552,203228144,203161184,170393248,-83.08950043,-78.66547394
156.2076416,15612,170459696,203228512,203161552,170393376,-83.10341644,-78.48802948
156.2076416,15612,170459824,203228384,203161424,170393520,-82.90769958,-78.39006042
156.1841888,15610,170459456,203228240,203161280,170393152,-82.84461212,-78.19351196
156.2076416,15612,170459616,203228096,203161120,170393312,-84.16706085,-78.48429108
156.1795044,15609,170459760,203228432,203161488,170393472,-82.82394409,-78.30857849
156.1279144,15604,170459392,203228288,203161344,170393136,-84.0321579,-78.34641266
156.1795044,15609,170459584,203228112,203161152,170393280,-82.78755951,-78.00714874
156.1888885,15610,170459760,203228432,203161488,170393456,-82.81005096,-78.16044617
156.1795044,15609,170459440,203228240,203161296,170393136,-82.96107483,-78.28888702
156.1888885,15610,170459632,203228048,203161104,170393328,-83.5745697,-78.60551453
156.1748199,15609,170459824,203228368,203161424,170393520,-82.927948,-78.25685883
156.2029572,15612,170459520,203228176,203161216,170393216,-82.87236786,-78.22155762
156.1748199,15609,170459712,203228496,203161536,170393424,-82.74397278,-78.44709778
156.1701202,15609,170459440,203228256,203161296,170393136,-82.94288635,-78.36090851
156.1654358,15608,170459648,203228544,203161600,170393360,-85.36356354,-78.37000275
156.1748199,15609,170459888,203228304,203161360,170393584,-82.92879486,-78.22155762
156.2123413,15613,170459632,203228064,203161104,170393312,-83.2168808,-78.35184479
156.1513672,15607,170459856,203228352,203161392,170393568,-84.09342194,-78.50113678
156.2076416,15612,170459600,203228112,203161136,170393296,-84.95097351,-78.62284088
156.1560516,15607,170459840,203228352,203161408,170393568,-84.71417236,-78.52181244
156.1795044,15609,170459616,203228080,203161120,170393328,-83.58639526,-78.24623871
156.1748199,15609,170459872,203228320,203161376,170393584,-83.40514374,-78.57679749
156.1982574,15611,170459648,203228048,203161088,170393328,-83.04243469,-78.22331238
156.1607361,15608,170459408,203228272,203161328,170393120,-83.87921906,-78.52181244
156.2123413,15613,170459712,203228496,203161536,170393392,-83.0062561,-78.3627243
156.1607361,15608,170459488,203228192,203161248,170393200,-83.11165619,-78.39920807
156.1607361,15608,170459776,203228416,203161472,170393504,-84.57290649,-78.40103912
156.1888885,15610,170459584,203228112,203161152,170393280,-82.9941864,-78.42308807
156.2029572,15612,170459904,203228304,203161344,170393584,-82.90647888,-78.10018921
156.2170258,15613,170459712,203228496,203161536,170393392,-83.1186142,-78.28888702
156.1748199,15609,170459520,203228160,203161216,170393216,-85.88419342,-78.60167694
156.1607361,15608,170459840,203228352,203161408,170393552,-83.90511322,-78.52935791
156.141983,15606,170459680,203228496,203161568,170393376,-82.96788788,-78.4341507
156.2029572,15612,170459520,203228176,203161216,170393216,-82.99655151,-78.38275146
156.1185303,15603,170459856,203228320,203161392,170393584,-83.02430725,-78.39006042
156.1795044,15609,170459712,203228496,203161536,170393408,-85.31487274,-78.73022461
156.1795044,15609,170459568,203228112,203161168,170393264,-82.68585968,-78.3193512
156.1279144,15604,170459408,203228256,203161328,170393136,-82.58966064,-78.31755066
156.1466675,15606,170459792,203228368,203161456,170393504,-83.3480835,-78.50301361
156.1185303,15603,170459664,203228496,203161584,170393376,-83.55801392,-78.61320496
156.1372833,15605,170459552,203228112,203161184,170393248,-82.78954315,-78.42677307
156.1888885,15610,170459440,203228240,203161296,170393136,-83.33898926,-78.44154358
156.2029572,15612,170459840,203228368,203161408,170393520,-83.00257874,-78.43045807
156.141983,15606,170459712,203228448,203161536,170393424,-83.2068634,-78.31261444
156.1795044,15609,170459632,203228048,203161104,170393344,-83.25537109,-78.46193695
156.1232147,15604,170459520,203228112,203161216,170393232,-83.71570587,-78.46379852
156.1841888,15610,170459456,203228224,203161280,170393136,-85.16386414,-78.50301361
156.2076416,15612,170459904,203228304,203161344,170393584,-83.18695831,-78.38458252
156.1607361,15608,170459808,203228368,203161440,170393520,-82.83441162,-78.16217804
156.1325989,15605,170459744,203228432,203161504,170393456,-82.83817291,-78.21628571
156.1466675,15606,170459680,203228496,203161568,170393376,-82.8575058,-78.23035431
156.1513672,15607,170459616,203228048,203161120,170393328,-83.26638794,-78.37000275
156.2076416,15612,170459584,203228112,203161152,170393264,-82.92332458,-78.42308807
156.1607361,15608,170459520,203228128,203161216,170393216,-84.24039459,-78.67913055
156.1841888,15610,170459504,203228176,203161232,170393184,-83.39916229,-78.44524384
156.1513672,15607,170459456,203228192,203161280,170393152,-84.0334549,-78.41940308
156.1748199,15609,170459440,203228240,203161296,170393136,-82.8832016,-78.05257416
156.1513672,15607,170459424,203228240,203161312,170393136,-82.83268738,-78.14487457
156.1607361,15608,170459408,203228256,203161328,170393104,-83.46233368,-78.59592438
156.1607361,15608,170459392,203228256,203161344,170393088,-83.23974609,-78.27640533
156.1560516,15607,170459392,203228256,203161344,170393088,-83.51820374,-78.42308807
156.1560516,15607,170459408,203228256,203161328,170393104,-83.09461975,-78.26928711
156.1748199,15609,170459424,203228240,203161312,170393120,-82.82328796,-78.0814209
156.2076416,15612,170459456,203228224,203161280,170393136,-85.90534973,-78.60359955
156.1795044,15609,170459456,203228208,203161280,170393152,-83.6434021,-78.51428223
156.193573,15611,170459504,203228192,203161232,170393184,-83.04696655,-78.47309875
156.193573,15611,170459536,203228128,203161200,170393200,-83.28310394,-78.39188385
156.1841888,15610,170459568,203228096,203161168,170393264,-85.55030823,-78.6518631
156.1888885,15610,170459632,203228048,203161104,170393312,-82.7826767,-77.98545074
156.193573,15611,170459680,203228512,203161568,170393344,-83.17647552,-78.30678558
156.1654358,15608,170459744,203228448,203161504,170393440,-82.9342041,-78.1431427
156.2029572,15612,170459808,203228384,203161440,170393472,-83.22673035,-78.1900177
156.1701202,15609,170459872,203228304,203161376,170393568,-83.52494049,-78.24977875
156.193573,15611,170459440,203228240,203161296,170393120,-83.06051636,-78.25863647
156.2029572,15612,170459520,203228160,203161216,170393200,-84.21987152,-78.32115173
156.1888885,15610,170459600,203228064,203161136,170393280,-83.24368286,-78.41572571
156.2170258,15613,170459712,203228496,203161536,170393376,-82.8753891,-78.36090851
156.1888885,15610,170459808,203228384,203161440,170393488,-83.44238281,-78.35365295
156.2029572,15612,170459904,203228304,203161344,170393584,-82.7773056,-78.28175354
156.1701202,15609,170459488,203228176,203161248,170393184,-82.93367004,-78.16044617
156.1748199,15609,170459600,203228064,203161136,170393280,-83.22492981,-78.41838837
156.1841888,15610,170459728,203228448,203161520,170393392,-83.43663788,-78.40653992
156.1795044,15609,170459840,203228336,203161408,170393520,-83.36141968,-78.35546875
156.1701202,15609,170459456,203228192,203161280,170393136,-83.41453552,-78.44709778
156.1748199,15609,170459600,203228064,203161136,170393264,-83.80024719,-78.6344223
156.1841888,15610,170459744,203228432,203161504,170393424,-83.11434174,-78.21979523
156.2076416,15612,170459888,203228304,203161360,170393568,-83.4175415,-78.33556366
156.1607361,15608,170459520,203228144,203161216,170393200,-83.77674866,-78.42308807
156.1607361,15608,170459680,203228496,203161568,170393360,-83.01889038,-78.15871429
156.1795044,15609,170459840,203228336,203161408,170393520,-84.43006897,-78.51805115
156.1701202,15609,170459488,203228176,203161248,170393184,-83.00847626,-78.26396179
156.1607361,15608,170459664,203228496,203161584,170393344,-83.44155121,-78.4786911
156.1654358,15608,170459840,203228336,203161408,170393520,-83.78208923,-78.47682953
156.1795044,15609,170459520,203228160,203161216,170393200,-84.88619232,-78.48429108
156.1982574,15611,170459696,203228496,203161552,170393392,-85.64548492,-78.60167694
156.2076416,15612,170459904,203228288,203161344,170393568,-85.23246765,-78.50676727
156.193573,15611,170459584,203228096,203161152,170393264,-84.25800323,-78.52747345
156.1701202,15609,170459776,203228384,203161472,170393456,-83.17727661,-78.44338989
156.1701202,15609,170459472,203228176,203161264,170393152,-83.12497711,-78.43045807
156.1841888,15610,170459696,203228496,203161552,170393392,-85.22966766,-78.34822083
156.1654358,15608,170459904,203228240,203161344,170393584,-83.14586639,-78.40103912
156.1795044,15609,170459632,203228048,203161104,170393312,-86.15619659,-78.47682953
156.1654358,15608,170459856,203228304,203161392,170393536,-82.90155029,-78.2321167
156.1560516,15607,170459568,203228080,203161168,170393264,-83.76307678,-78.50489044
156.1841888,15610,170459824,203228352,203161424,170393520,-85.50431824,-78.39554596
156.1701202,15609,170459552,203228112,203161184,170393248,-83.05922699,-78.1517868
156.2170258,15613,170459824,203228368,203161424,170393488,-83.32846069,-78.29425049
156.2076416,15612,170459552,203228112,203161184,170393232,-83.51002502,-78.64604187
156.1982574,15611,170459824,203228368,203161424,170393504,-85.58899689,-78.24446869
156.1654358,15608,170459568,203228080,203161168,170393264,-84.60678864,-78.44709778
